7.0	2.0
35.0	2.0
71.0	2.0
86.0	1.0
126.0	1.0
403.0	1.0
420.0	2.0
425.0	1.0
450.0	1.0
466.0	2.0
484.0	2.0
530.0	2.0
554.0	1.0
581.0	1.0
619.0	1.0
637.0	2.0
638.0	2.0
639.0	1.0
650.0	2.0
662.0	2.0
667.0	1.0
681.0	1.0
695.0	2.0
712.0	2.0
718.0	2.0
723.0	1.0
740.0	2.0
748.0	1.0
751.0	1.0
769.0	1.0
776.0	1.0
829.0	1.0
857.0	1.0
868.0	2.0
903.0	2.0
911.0	1.0
943.0	1.0
945.0	1.0
946.0	1.0
958.0	2.0
959.0	1.0
962.0	1.0
972.0	2.0
1008.0	1.0
1017.0	2.0
1031.0	1.0
1035.0	2.0
1038.0	2.0
1051.0	2.0
1059.0	2.0
1060.0	1.0
1079.0	1.0
1090.0	1.0
1094.0	2.0
1095.0	2.0
1123.0	2.0
1163.0	2.0
1183.0	1.0
1201.2620976735232	1.0
1217.8794328518006	2.0
1256.7645306684658	2.0
