61.0	2.0
71.0	2.0
74.0	2.0
80.0	1.0
87.0	1.0
90.0	2.0
91.0	2.0
103.0	1.0
105.0	1.0
116.0	2.0
117.0	2.0
142.0	2.0
148.0	1.0
153.0	1.0
155.0	2.0
164.0	2.0
166.0	1.0
169.0	1.0
174.0	1.0
182.0	2.0
183.0	2.0
205.0	2.0
208.0	1.0
219.0	1.0
243.0	2.0
246.0	1.0
248.0	1.0
261.0	1.0
270.0	2.0
278.0	2.0
284.0	1.0
294.0	2.0
314.0	1.0
479.0	1.0
486.0	1.0
502.0	2.0
638.0	2.0
644.0	2.0
687.0	1.0
715.0	2.0
740.0	2.0
745.0	1.0
754.0	2.0
767.0	2.0
810.0	1.0
869.0	1.0
903.0	2.0
937.0	2.0
940.0	2.0
943.0	1.0
961.0	2.0
965.0	1.0
968.0	1.0
970.0	2.0
1090.0	2.0
1155.0	1.0
1157.0	2.0
1188.0	2.0
1197.6926917678065	1.0
