9.0	1.0
53.0	2.0
57.0	1.0
77.0	2.0
81.0	1.0
90.0	2.0
153.0	1.0
180.0	1.0
192.0	2.0
241.0	2.0
247.0	2.0
251.0	1.0
253.0	1.0
274.0	2.0
279.0	1.0
290.0	2.0
294.0	2.0
304.0	1.0
367.0	2.0
434.0	1.0
435.0	2.0
436.0	1.0
488.0	1.0
495.0	2.0
534.0	2.0
638.0	2.0
639.0	1.0
640.0	2.0
641.0	1.0
650.0	2.0
667.0	1.0
679.0	1.0
692.0	2.0
711.0	1.0
718.0	1.0
720.0	2.0
729.0	2.0
732.0	2.0
740.0	2.0
753.0	1.0
757.0	1.0
781.0	1.0
811.0	1.0
849.0	2.0
852.0	1.0
853.0	1.0
854.0	1.0
903.0	2.0
911.0	1.0
935.0	2.0
940.0	2.0
965.0	1.0
966.0	2.0
1008.0	1.0
1124.0	2.0
1125.0	1.0
1154.0	1.0
1188.0	2.0
1189.0	2.0
1193.0	2.0
1208.1504673394459	1.0
1219.8453344003785	1.0
1224.6426121237087	2.0
1231.9908786922147	1.0
1241.6808128346293	1.0
1249.6600902202447	2.0
1256.8423091016862	1.0
