27.0	2.0
37.0	2.0
47.0	2.0
66.0	1.0
71.0	2.0
129.0	2.0
159.0	2.0
187.0	1.0
193.0	2.0
194.0	1.0
241.0	2.0
254.0	2.0
282.0	1.0
287.0	1.0
290.0	2.0
294.0	2.0
317.0	1.0
421.0	2.0
428.0	1.0
445.0	1.0
487.0	2.0
491.0	1.0
493.0	2.0
505.0	1.0
517.0	1.0
518.0	2.0
534.0	2.0
554.0	1.0
617.0	1.0
631.0	1.0
637.0	2.0
638.0	2.0
639.0	1.0
640.0	2.0
641.0	1.0
644.0	2.0
661.0	1.0
666.0	2.0
667.0	1.0
668.0	1.0
696.0	2.0
698.0	1.0
720.0	2.0
729.0	2.0
737.0	2.0
738.0	2.0
753.0	2.0
756.0	1.0
757.0	1.0
759.0	1.0
792.0	2.0
797.0	2.0
798.0	1.0
810.0	2.0
824.0	1.0
849.0	2.0
925.0	2.0
951.0	2.0
1012.0	1.0
1075.0	2.0
1216.3293584660203	1.0
1227.3407949492384	1.0
