3.0	2.0
11.0	1.0
38.0	1.0
55.0	2.0
62.0	2.0
75.0	2.0
82.0	1.0
90.0	2.0
98.0	2.0
104.0	1.0
153.0	1.0
156.0	1.0
174.0	1.0
280.0	1.0
285.0	1.0
320.0	2.0
341.0	1.0
370.0	2.0
377.0	1.0
412.0	1.0
423.0	1.0
424.0	2.0
477.0	2.0
502.0	2.0
504.0	1.0
507.0	2.0
509.0	1.0
521.0	2.0
529.0	1.0
555.0	1.0
557.0	1.0
562.0	2.0
597.0	2.0
619.0	1.0
629.0	2.0
631.0	1.0
640.0	2.0
641.0	1.0
644.0	2.0
657.0	1.0
684.0	2.0
691.0	2.0
729.0	2.0
747.0	1.0
764.0	1.0
768.0	1.0
769.0	2.0
804.0	2.0
854.0	1.0
894.0	2.0
903.0	2.0
911.0	1.0
915.0	2.0
941.0	2.0
960.0	2.0
970.0	2.0
1197.7411844515523	2.0
