15.0	1.0
34.0	2.0
50.0	1.0
57.0	1.0
62.0	2.0
73.0	1.0
82.0	1.0
128.0	2.0
146.0	1.0
226.0	1.0
230.0	1.0
250.0	1.0
259.0	1.0
293.0	1.0
294.0	2.0
298.0	1.0
301.0	1.0
353.0	2.0
354.0	1.0
365.0	1.0
377.0	1.0
417.0	2.0
420.0	2.0
422.0	2.0
425.0	1.0
454.0	1.0
464.0	1.0
467.0	2.0
488.0	1.0
497.0	2.0
498.0	2.0
511.0	1.0
534.0	2.0
538.0	2.0
573.0	2.0
585.0	2.0
608.0	1.0
611.0	1.0
618.0	2.0
638.0	2.0
639.0	1.0
708.0	1.0
737.0	2.0
739.0	1.0
753.0	2.0
755.0	1.0
805.0	2.0
821.0	1.0
849.0	2.0
860.0	1.0
876.0	2.0
903.0	2.0
919.0	1.0
927.0	1.0
949.0	1.0
1050.0	1.0
1051.0	2.0
1064.0	1.0
1139.0	2.0
1152.0	1.0
1171.0	1.0
1238.2710378441627	2.0
