1.0	2.0
3.0	1.0
56.0	1.0
117.0	1.0
182.0	2.0
183.0	1.0
195.0	2.0
229.0	1.0
233.0	2.0
253.0	1.0
264.0	1.0
283.0	2.0
284.0	1.0
294.0	2.0
298.0	2.0
299.0	1.0
308.0	1.0
357.0	1.0
371.0	2.0
420.0	2.0
434.0	1.0
435.0	2.0
464.0	2.0
468.0	1.0
498.0	1.0
507.0	1.0
536.0	1.0
559.0	1.0
562.0	1.0
602.0	2.0
622.0	1.0
638.0	2.0
639.0	1.0
666.0	2.0
667.0	1.0
681.0	1.0
729.0	2.0
732.0	2.0
740.0	2.0
742.0	1.0
755.0	2.0
757.0	1.0
758.0	1.0
759.0	1.0
814.0	2.0
849.0	2.0
877.0	1.0
878.0	1.0
903.0	2.0
948.0	1.0
964.0	1.0
993.0	2.0
997.0	2.0
1044.0	2.0
1065.0	2.0
1108.0	2.0
1129.0	1.0
1194.0	2.0
1204.2116616617266	1.0
