3.0	2.0
7.0	2.0
54.0	1.0
57.0	1.0
65.0	2.0
92.0	2.0
103.0	1.0
127.0	1.0
129.0	2.0
130.0	1.0
207.0	1.0
434.0	1.0
435.0	2.0
440.0	1.0
486.0	1.0
493.0	2.0
495.0	2.0
574.0	1.0
637.0	2.0
638.0	2.0
639.0	1.0
644.0	2.0
654.0	1.0
660.0	2.0
667.0	1.0
668.0	1.0
671.0	1.0
673.0	2.0
681.0	1.0
683.0	2.0
704.0	1.0
717.0	1.0
723.0	1.0
740.0	2.0
742.0	1.0
752.0	1.0
755.0	1.0
756.0	2.0
761.0	2.0
765.0	1.0
790.0	2.0
803.0	1.0
804.0	1.0
818.0	1.0
826.0	2.0
834.0	1.0
849.0	2.0
869.0	2.0
888.0	1.0
889.0	1.0
923.0	1.0
955.0	1.0
958.0	2.0
1058.0	1.0
1076.0	1.0
1113.0	2.0
1134.0	2.0
1139.0	2.0
1161.0	1.0
1222.2868913305817	2.0
1239.030703529395	1.0
