7.0	2.0
10.0	2.0
16.0	1.0
30.0	2.0
80.0	2.0
81.0	1.0
104.0	1.0
117.0	2.0
181.0	1.0
183.0	1.0
184.0	1.0
185.0	2.0
240.0	2.0
241.0	2.0
247.0	1.0
248.0	1.0
250.0	1.0
283.0	2.0
294.0	2.0
305.0	1.0
312.0	1.0
313.0	2.0
320.0	1.0
327.0	2.0
370.0	2.0
371.0	2.0
418.0	2.0
420.0	2.0
425.0	1.0
433.0	1.0
434.0	2.0
435.0	1.0
461.0	2.0
468.0	1.0
478.0	2.0
479.0	2.0
490.0	1.0
529.0	1.0
638.0	2.0
639.0	1.0
640.0	2.0
661.0	1.0
667.0	1.0
671.0	1.0
681.0	1.0
720.0	2.0
732.0	2.0
740.0	2.0
752.0	1.0
849.0	2.0
903.0	2.0
939.0	2.0
946.0	1.0
947.0	1.0
1005.0	2.0
1017.0	2.0
1064.0	2.0
1066.0	1.0
1126.0	1.0
1181.0	2.0
1191.0	1.0
1239.237842301632	2.0
