36.0	2.0
51.0	2.0
57.0	1.0
91.0	2.0
92.0	2.0
247.0	2.0
283.0	2.0
294.0	2.0
305.0	2.0
424.0	2.0
425.0	1.0
430.0	2.0
491.0	1.0
503.0	1.0
504.0	1.0
557.0	2.0
617.0	2.0
637.0	2.0
638.0	2.0
639.0	1.0
663.0	2.0
667.0	1.0
675.0	2.0
676.0	2.0
681.0	1.0
683.0	1.0
720.0	2.0
732.0	2.0
737.0	2.0
738.0	2.0
740.0	2.0
742.0	1.0
744.0	2.0
747.0	2.0
753.0	2.0
758.0	1.0
781.0	1.0
783.0	2.0
785.0	2.0
807.0	2.0
845.0	1.0
849.0	2.0
852.0	1.0
871.0	2.0
872.0	2.0
903.0	2.0
926.0	2.0
927.0	1.0
936.0	2.0
946.0	1.0
949.0	1.0
1012.0	1.0
1060.0	1.0
1061.0	2.0
1127.0	1.0
1129.0	2.0
1139.0	2.0
1186.0	2.0
1233.0472001863186	1.0
1257.130652970648	2.0
