12.0	1.0
42.0	1.0
71.0	2.0
132.0	1.0
173.0	1.0
249.0	1.0
250.0	1.0
294.0	2.0
320.0	2.0
321.0	2.0
322.0	1.0
360.0	2.0
375.0	1.0
377.0	1.0
383.0	1.0
384.0	1.0
435.0	1.0
445.0	2.0
450.0	1.0
485.0	2.0
488.0	1.0
513.0	2.0
514.0	1.0
571.0	1.0
634.0	1.0
638.0	2.0
639.0	1.0
667.0	1.0
682.0	2.0
692.0	2.0
695.0	2.0
696.0	2.0
698.0	1.0
702.0	1.0
720.0	2.0
734.0	2.0
735.0	1.0
739.0	1.0
749.0	1.0
751.0	2.0
753.0	2.0
755.0	1.0
756.0	2.0
758.0	1.0
818.0	2.0
822.0	1.0
823.0	2.0
849.0	2.0
876.0	2.0
885.0	2.0
886.0	2.0
946.0	1.0
949.0	2.0
951.0	1.0
1073.0	2.0
1098.0	2.0
1122.0	1.0
1136.0	2.0
1204.1808079915204	1.0
1232.6157703054678	1.0
1241.1546575628379	2.0
1244.565199550117	2.0
1245.9747815059109	1.0
1253.3826649768994	2.0
