2.0	2.0
11.0	2.0
16.0	1.0
21.0	1.0
25.0	1.0
37.0	1.0
65.0	2.0
72.0	2.0
93.0	2.0
105.0	1.0
108.0	2.0
109.0	2.0
111.0	1.0
119.0	1.0
137.0	1.0
166.0	1.0
180.0	2.0
190.0	2.0
192.0	1.0
202.0	2.0
215.0	2.0
216.0	2.0
227.0	2.0
230.0	1.0
231.0	1.0
232.0	1.0
235.0	2.0
246.0	1.0
250.0	2.0
255.0	1.0
260.0	1.0
264.0	2.0
272.0	1.0
276.0	1.0
307.0	2.0
315.0	2.0
318.0	2.0
321.0	2.0
334.0	1.0
338.0	1.0
350.0	1.0
358.0	2.0
402.0	2.0
421.0	1.0
526.0	1.0
572.0	1.0
587.0	1.0
589.0	1.0
601.0	1.0
694.0	1.0
734.0	1.0
981.3007045506477	2.0
