172.0	1.0
247.0	2.0
249.0	1.0
294.0	2.0
427.0	1.0
439.0	2.0
440.0	1.0
462.0	1.0
481.0	1.0
485.0	2.0
505.0	2.0
554.0	2.0
573.0	2.0
574.0	1.0
609.0	1.0
632.0	1.0
637.0	2.0
638.0	2.0
663.0	2.0
664.0	1.0
665.0	1.0
693.0	2.0
695.0	2.0
696.0	2.0
712.0	2.0
718.0	1.0
720.0	2.0
732.0	2.0
737.0	2.0
739.0	1.0
745.0	1.0
753.0	2.0
759.0	1.0
760.0	2.0
824.0	2.0
825.0	1.0
828.0	1.0
829.0	1.0
873.0	1.0
885.0	2.0
937.0	2.0
946.0	1.0
947.0	1.0
949.0	1.0
954.0	1.0
987.0	1.0
994.0	2.0
1078.0	2.0
1079.0	2.0
1090.0	2.0
1107.0	2.0
1108.0	2.0
1136.0	2.0
1137.0	2.0
1156.0	1.0
1161.0	2.0
1171.0	2.0
1247.0322887998038	2.0
