67.0	2.0
135.0	1.0
264.0	2.0
265.0	2.0
294.0	2.0
318.0	1.0
381.0	1.0
382.0	2.0
414.0	1.0
421.0	2.0
423.0	2.0
435.0	1.0
638.0	2.0
672.0	1.0
687.0	1.0
690.0	1.0
737.0	2.0
740.0	2.0
750.0	1.0
753.0	2.0
754.0	2.0
850.0	2.0
893.0	1.0
894.0	1.0
911.0	1.0
943.0	1.0
946.0	1.0
951.0	1.0
959.0	2.0
961.0	2.0
964.0	1.0
965.0	1.0
970.0	2.0
1003.0	1.0
1023.0	2.0
1035.0	2.0
1075.0	2.0
1076.0	1.0
1078.0	1.0
1091.0	2.0
1092.0	1.0
1094.0	2.0
1123.0	1.0
1124.0	2.0
1128.0	2.0
1135.0	1.0
1144.0	1.0
1146.0	2.0
1155.0	1.0
1209.048777721736	2.0
1230.972264420617	2.0
1233.303999348229	1.0
1255.5277669120976	1.0
