33.0	1.0
54.0	1.0
68.0	1.0
96.0	2.0
217.0	1.0
218.0	1.0
283.0	2.0
307.0	1.0
423.0	2.0
434.0	1.0
435.0	2.0
468.0	1.0
499.0	1.0
535.0	1.0
564.0	1.0
597.0	1.0
616.0	1.0
637.0	2.0
638.0	2.0
639.0	1.0
644.0	2.0
656.0	2.0
657.0	1.0
661.0	1.0
667.0	1.0
671.0	1.0
681.0	1.0
698.0	1.0
711.0	1.0
720.0	2.0
729.0	2.0
737.0	2.0
743.0	1.0
751.0	2.0
753.0	2.0
754.0	2.0
786.0	1.0
828.0	1.0
849.0	2.0
850.0	2.0
868.0	2.0
902.0	2.0
916.0	1.0
920.0	2.0
945.0	2.0
947.0	1.0
965.0	1.0
974.0	2.0
1036.0	2.0
1043.0	2.0
1079.0	2.0
1080.0	1.0
1099.0	2.0
1153.0	1.0
1167.0	2.0
1168.0	1.0
1178.0	1.0
1187.0	1.0
1202.2897302236306	2.0
1239.187179385465	2.0
1251.5720598287983	2.0
1254.3563079920405	2.0
