7.0	2.0
9.0	2.0
10.0	2.0
14.0	2.0
15.0	1.0
20.0	1.0
22.0	1.0
26.0	1.0
28.0	2.0
34.0	2.0
57.0	1.0
68.0	1.0
93.0	1.0
115.0	2.0
121.0	1.0
133.0	1.0
140.0	1.0
155.0	1.0
161.0	1.0
169.0	1.0
175.0	1.0
179.0	1.0
191.0	1.0
196.0	1.0
198.0	2.0
199.0	2.0
204.0	2.0
212.0	1.0
214.0	1.0
215.0	1.0
231.0	2.0
241.0	2.0
263.0	1.0
265.0	1.0
268.0	2.0
297.0	2.0
298.0	1.0
299.0	2.0
304.0	1.0
331.0	1.0
340.0	1.0
344.0	2.0
346.0	1.0
413.0	1.0
481.0	1.0
502.0	1.0
515.0	1.0
555.0	2.0
562.0	2.0
649.0	2.0
652.0	2.0
992.475453935866	1.0
