12.0	1.0
62.0	2.0
74.0	2.0
90.0	2.0
104.0	1.0
153.0	1.0
190.0	1.0
206.0	1.0
207.0	1.0
212.0	2.0
213.0	2.0
241.0	2.0
309.0	2.0
341.0	1.0
375.0	2.0
376.0	1.0
394.0	2.0
420.0	2.0
435.0	1.0
440.0	2.0
463.0	2.0
465.0	1.0
466.0	2.0
468.0	1.0
483.0	2.0
489.0	2.0
495.0	2.0
502.0	2.0
515.0	1.0
529.0	1.0
541.0	1.0
565.0	2.0
586.0	1.0
631.0	1.0
632.0	2.0
638.0	2.0
639.0	1.0
660.0	2.0
690.0	2.0
691.0	2.0
692.0	1.0
709.0	2.0
718.0	1.0
742.0	1.0
765.0	1.0
776.0	1.0
780.0	1.0
845.0	1.0
852.0	1.0
854.0	1.0
900.0	1.0
903.0	2.0
943.0	1.0
947.0	2.0
985.0	1.0
988.0	1.0
1019.0	2.0
1132.0	1.0
1198.2039936253032	2.0
1214.753840242907	2.0
1218.1473899593332	2.0
1255.0813948592875	2.0
