89.0	1.0
152.0	1.0
213.0	1.0
340.0	1.0
425.0	1.0
464.0	1.0
466.0	2.0
468.0	1.0
528.0	2.0
534.0	2.0
599.0	2.0
638.0	2.0
657.0	1.0
659.0	1.0
669.0	2.0
676.0	1.0
712.0	2.0
729.0	2.0
739.0	1.0
753.0	2.0
760.0	1.0
781.0	1.0
782.0	2.0
828.0	1.0
847.0	2.0
910.0	1.0
945.0	2.0
947.0	2.0
961.0	2.0
972.0	2.0
1032.0	1.0
1075.0	2.0
1091.0	2.0
1092.0	1.0
1098.0	1.0
1107.0	2.0
1124.0	2.0
1139.0	2.0
1161.0	2.0
1165.0	2.0
1169.0	1.0
1179.0	2.0
1182.0	1.0
1183.0	1.0
1184.0	1.0
1185.0	2.0
1189.0	1.0
1193.0	1.0
1197.6363064444756	1.0
1205.979933803855	2.0
1221.7689271353584	2.0
1254.817951572245	2.0
