63.0	1.0
230.0	1.0
256.0	1.0
265.0	2.0
266.0	1.0
269.0	2.0
294.0	2.0
408.0	1.0
422.0	2.0
423.0	2.0
425.0	1.0
435.0	1.0
448.0	1.0
456.0	2.0
481.0	1.0
534.0	2.0
556.0	2.0
565.0	1.0
608.0	1.0
618.0	1.0
622.0	2.0
627.0	2.0
637.0	2.0
638.0	2.0
639.0	1.0
641.0	1.0
644.0	2.0
650.0	2.0
658.0	2.0
662.0	2.0
663.0	2.0
665.0	1.0
667.0	1.0
668.0	2.0
676.0	1.0
684.0	1.0
685.0	1.0
692.0	2.0
694.0	1.0
704.0	1.0
705.0	1.0
737.0	2.0
740.0	2.0
755.0	1.0
766.0	1.0
780.0	2.0
790.0	2.0
792.0	2.0
794.0	1.0
797.0	2.0
817.0	1.0
831.0	1.0
872.0	1.0
892.0	2.0
945.0	1.0
949.0	2.0
1001.0	1.0
1002.0	1.0
1069.0	2.0
1154.0	1.0
1161.0	2.0
1182.0	2.0
1207.8923203616	2.0
1215.6628555190998	1.0
1237.2368402188124	1.0
1240.0251856105947	2.0
1244.4043256122486	1.0
1258.3926411255209	2.0
