8.0	1.0
10.0	2.0
38.0	1.0
57.0	1.0
65.0	1.0
71.0	2.0
73.0	1.0
80.0	2.0
92.0	2.0
120.0	1.0
184.0	2.0
214.0	1.0
272.0	2.0
274.0	2.0
294.0	2.0
319.0	1.0
320.0	2.0
374.0	2.0
406.0	2.0
420.0	2.0
468.0	1.0
485.0	2.0
495.0	2.0
498.0	1.0
507.0	1.0
587.0	1.0
638.0	2.0
639.0	1.0
644.0	2.0
650.0	2.0
656.0	2.0
661.0	1.0
666.0	2.0
667.0	1.0
684.0	1.0
688.0	2.0
691.0	1.0
692.0	2.0
698.0	1.0
715.0	2.0
729.0	2.0
737.0	2.0
740.0	2.0
756.0	2.0
764.0	2.0
849.0	2.0
850.0	2.0
853.0	1.0
856.0	2.0
876.0	1.0
941.0	2.0
946.0	1.0
1011.0	2.0
1012.0	2.0
1065.0	1.0
1154.0	1.0
1183.0	1.0
1193.0	2.0
1199.6575881770486	2.0
1201.0870154048162	1.0
1213.2973160847453	1.0
1223.7323798974637	1.0
1224.272108370046	2.0
1225.2578271965256	1.0
1227.9696033875293	1.0
1231.0797886848804	1.0
1233.4046053755242	1.0
1244.574046215409	1.0
