62.0	2.0
90.0	2.0
104.0	1.0
123.0	2.0
153.0	1.0
177.0	1.0
278.0	2.0
320.0	2.0
341.0	1.0
351.0	2.0
368.0	1.0
370.0	2.0
383.0	1.0
419.0	1.0
433.0	1.0
434.0	2.0
435.0	1.0
447.0	1.0
473.0	1.0
490.0	1.0
502.0	2.0
517.0	2.0
521.0	2.0
529.0	1.0
534.0	2.0
562.0	2.0
638.0	2.0
640.0	2.0
682.0	2.0
691.0	2.0
692.0	2.0
709.0	2.0
711.0	1.0
715.0	2.0
741.0	2.0
747.0	1.0
757.0	2.0
767.0	2.0
782.0	2.0
793.0	2.0
804.0	2.0
809.0	2.0
823.0	2.0
850.0	1.0
854.0	1.0
885.0	2.0
894.0	2.0
903.0	2.0
911.0	1.0
920.0	2.0
940.0	2.0
947.0	2.0
960.0	2.0
970.0	2.0
1035.0	1.0
1120.0	1.0
1124.0	1.0
1156.0	2.0
1196.0	1.0
1204.1340793801896	1.0
1204.636126420482	1.0
1216.5638764153068	1.0
1218.9745227498386	1.0
1226.1112002557531	2.0
1250.6353967758378	1.0
1253.7306031926962	2.0
1258.8160952728394	2.0
